Year,Month,Day,Hour,PSI_North,PSI_South,PSI_East,PSI_West,PSI_Central,PSI_Overall_Singapore,PM2.5_North,PM2.5_South,PM2.5_East,PM2.5_West,PM2.5_Central,PM2.5_Overall_Singapore
2012,1,17,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,17,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,17,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,17,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,17,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,17,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,17,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,4pm,34,31,32,28,32,28-34,-,-,-,-,-,-
2012,1,18,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,18,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,4pm,38,26,29,35,30,26-38,-,-,-,-,-,-
2012,1,19,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,19,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,4pm,48,36,31,41,49,31-49,-,-,-,-,-,-
2012,1,20,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,20,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,4pm,28,32,32,30,26,26-32,-,-,-,-,-,-
2012,1,21,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,21,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,12pm,26,31,26,33,21,21-33,-,-,-,-,-,-
2012,1,22,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,4pm,23,26,22,26,22,22-26,-,-,-,-,-,-
2012,1,22,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,22,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,4pm,24,25,21,25,22,21-25,-,-,-,-,-,-
2012,1,23,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,23,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,4pm,15,25,20,24,13,13-25,-,-,-,-,-,-
2012,1,24,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,24,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,4pm,26,25,27,25,20,20-27,-,-,-,-,-,-
2012,1,25,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,25,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,4pm,24,24,27,25,25,24-27,-,-,-,-,-,-
2012,1,26,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,26,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,4pm,26,30,33,29,28,26-33,-,-,-,-,-,-
2012,1,27,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,27,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,4pm,21,20,23,24,21,20-24,-,-,-,-,-,-
2012,1,28,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,28,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,4pm,18,24,21,23,13,13-24,-,-,-,-,-,-
2012,1,29,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,29,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,4pm,24,22,22,24,20,20-24,-,-,-,-,-,-
2012,1,30,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,30,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,4pm,23,25,19,23,20,19-25,-,-,-,-,-,-
2012,1,31,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,1,31,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,4pm,25,22,20,21,22,20-25,-,-,-,-,-,-
2012,2,1,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,1,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,10am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,11am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,12pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,4pm,27,21,21,24,26,21-27,-,-,-,-,-,-
2012,2,2,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,2,12am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,1am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,2am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,3am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,4am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,5am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,6am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,7am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,8am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,9am,-,-,-,-,-,-,-,-,-,-,-,-
2012,2,3,10am,-,-,-,-,-,-,-,-,-,-,-,-
